deposit_id,account_id,amount,deposit_type,date
14977fc6-f079-4aa5-8b6a-0b2f61917d03,2624,54.63,OneOff,2025-07-30
d551e783-4a53-40f7-8114-d10e1ef7c93f,2315,77.0,Roundup,2025-03-19
1734c19f-0b24-4db7-b013-18ed7485818e,1018,50.36,Roundup,2025-10-03
9e5ac7f4-5b02-4cd7-8b27-50f87b9909d9,1146,6.71,Monthly,2024-10-30
260f2ae9-32f6-4f48-9f3c-a99d6213abc3,214,26.77,Monthly,2024-11-29
3eaff3ba-cf27-44d1-b828-640cb529a798,1451,1.0,Monthly,2024-07-11
f1855a7d-77c3-4302-8c7c-252d2374c192,930,2.6,Roundup,2024-01-13
81492481-c174-4594-9555-b4bdc7fc7efe,1258,18.76,Monthly,2024-07-28
c07ea539-3198-4951-b37c-74f96b2daa05,1159,71.07,Monthly,2025-10-14
ef9a60ac-dae7-4be0-806b-2a569f6ae8e8,435,19.96,Roundup,2024-06-18
998a8deb-2bf5-4c6d-ac0c-c9e396c39704,991,82.03,Monthly,2025-03-06
8c22293e-5112-45d8-8036-65fa8b1ead25,530,48.17,Monthly,2024-10-07
a7038c2d-b8c7-46dd-b364-13cda2721ea2,462,94.4,Monthly,2025-01-26
175b3022-a880-410a-99c1-243cd495c558,2231,95.21,Monthly,2024-11-23
9f134fff-b078-4c3c-b5e2-4ec50cac1ea7,2154,35.42,Monthly,2024-07-06
f16a9b80-db5b-45c4-81d4-2ab19ea081b0,343,66.79,Monthly,2024-07-21
3a3dd05c-48f3-46f2-986e-1be3fb3c4c32,2068,23.95,Monthly,2024-06-07
f1c90229-f5dc-4b70-aaf3-b7c7e93ff56d,2469,34.24,Roundup,2025-05-05
0ba06c10-66a6-4fda-b9de-66d82cfbe979,2394,87.35,Roundup,2024-02-22
5acb0a1a-98bc-4d44-8e67-2e71a9c02392,123,80.74,Roundup,2025-06-14
e8284652-e1b1-4347-9676-8cc3e16309ac,162,72.76,Monthly,2025-07-21
19229691-01ab-4744-9111-e020ae5e5056,2717,92.01,Roundup,2025-09-25
05b906f7-bf6a-4a47-982f-a67c2a9ce319,1757,79.98,Monthly,2025-10-23
ef63bcb7-4ed2-4ffa-9c03-942837eb3fd5,383,32.79,Monthly,2024-07-29
74f41761-9196-4448-9fe2-4b92b104ccdd,191,91.44,Monthly,2025-03-27
220fbd98-e01e-477e-96f5-1306cff80e8d,2406,10.93,OneOff,2025-04-02
d37395b1-4bba-474c-a46d-00ad3976d08c,429,64.23,Monthly,2025-05-11
af9bb08a-2683-4b36-bb59-2403a7e2f4a0,1774,68.61,OneOff,2024-02-07
71320eda-1069-470e-814d-4f53ac06ad72,2433,92.76,OneOff,2024-08-18
3e2fce1d-b439-438e-8ea6-3bef133b3b0e,1467,52.43,OneOff,2025-07-28
037a2b05-707d-4a2d-b944-4be1e945433e,1917,41.82,Roundup,2024-07-27
7bc920c2-95b5-4f85-9032-9d700672d3c6,2061,11.08,Roundup,2025-03-20
ff25b035-da9b-48aa-8b41-2575d3ae5bc6,23,70.05,Roundup,2024-10-01
9e048d5b-9224-4d92-be63-6bb15a455e21,2820,45.03,Monthly,2024-12-06
1d1e6564-cb47-4254-bf33-7555c7dc3b45,649,63.87,Monthly,2025-03-13
757968b0-068f-4805-94e2-83dea0cc7f4b,783,10.2,Monthly,2025-04-28
9c703585-ba6a-4bec-ba8f-14b89d715142,2892,51.17,Monthly,2025-07-05
2afbbf62-3030-4cb2-86ea-5722d46cc272,2583,25.2,Roundup,2025-06-01
c746d420-d877-40ea-ba5f-9d3a35dc64cf,2271,97.4,Monthly,2024-01-05
cffc8079-28c9-4c44-86c4-5b36d5bfca84,1211,5.91,Roundup,2025-08-23
c9a63443-f637-4c0a-b84b-3ee9296249b5,960,39.26,Roundup,2024-07-31
3481ba84-56fe-4964-b6ea-dc35f7809ccc,280,66.1,OneOff,2025-03-16
1a772bca-745a-40c1-bb26-7bac0e18f235,1759,46.99,Monthly,2024-08-13
92485546-84a4-4b5b-ac70-aa78a4420be4,1147,79.54,Roundup,2023-12-18
a473108b-8932-48ba-9318-cba59f80e9ec,1577,78.8,Roundup,2025-05-26
ce82eb24-2798-4935-b023-62b2d0b36fe9,1963,68.84,Monthly,2024-01-29
12ae30b7-e577-4c0d-9fb4-2fb0c808c9ba,338,94.08,Monthly,2025-09-24
d048d02a-379d-4164-80ed-6d13d014b96f,65,49.79,OneOff,2024-03-08
a66b61c3-a81c-4e3f-834e-1a60176008a5,227,53.14,OneOff,2025-02-24
1dd150f9-092f-4cee-9c66-91128875e77e,1781,42.09,OneOff,2025-05-06
d9619f90-76bf-4257-81bd-8b23cb05cb31,448,28.76,OneOff,2024-07-11
a134d975-3045-468b-be81-b629b1e47e79,1653,68.25,OneOff,2025-03-19
b214026e-a80b-4151-88e9-792d33c6bcaf,2686,55.46,Monthly,2024-08-31
ec7482b8-11bb-498d-8e16-3b323a65d6d1,1399,24.95,OneOff,2024-03-20
27d78fa4-7b02-48cd-8dc7-1f5ea49ff290,332,84.66,OneOff,2025-05-15
f9da11d4-49fd-4c5e-87e8-a871f41bc6cd,797,44.71,Roundup,2023-11-24
8df0d0a7-963e-42f7-9c3b-4db27fd10d70,1284,28.75,OneOff,2024-01-16
ee898e7b-619f-414b-b8ad-cf23a43d6a8a,1799,36.85,Roundup,2024-02-23
d1d2bad6-c39d-4f5d-b4a9-9df013096f0a,2969,61.4,Roundup,2025-03-11
dbd85793-efdb-480d-9cf3-82cf42636f22,546,17.03,OneOff,2024-04-28
648e9da2-72ab-466d-8211-50513172ebfb,1722,59.92,Monthly,2024-06-28
f4ed1ee8-88ba-4ebe-a6cd-49d47e477980,1593,88.72,Monthly,2024-03-28
d7627ee0-d7d4-439d-9ee1-cd5c4788075b,144,82.57,Monthly,2023-11-18
5db03786-398a-4c1c-8a4a-53e7889eb41b,681,94.69,Roundup,2024-08-14
b393ca74-6500-41d8-bc98-fef1f7c7634d,1452,35.7,Roundup,2024-05-24
c3c32ba8-2f44-4702-804c-d8bda984d2aa,1718,46.75,Monthly,2024-04-07
68bd226d-92ce-4600-8a49-be0c92ec5404,582,75.38,Roundup,2025-08-05
8f3f9706-8bcc-4a02-b36d-e0667ee6c0d0,238,59.57,OneOff,2024-05-19
083acc50-d678-4b79-a0b5-9320df777cf6,667,28.55,OneOff,2025-11-08
d3907593-271c-4a96-918e-4052d541713e,2334,30.32,Monthly,2025-05-13
08facbac-d31c-4364-bac8-a9f38301005e,1867,68.9,OneOff,2024-06-15
6638a3fb-c20a-42f2-8a68-000f0157c1c3,677,32.59,Monthly,2024-10-22
d190d475-90fa-460f-a713-f5d9005d4183,2190,70.58,Monthly,2024-04-29
02f1c592-5a15-40e3-b4f2-d68117a60371,2965,26.16,Monthly,2023-12-08
2be88f4e-d0ec-4a38-ace3-fd5f33c7704a,912,19.63,OneOff,2025-02-22
f6dcc56e-f273-4325-bb9b-e8ee12b695d0,2645,23.34,OneOff,2024-04-02
048e70c2-254f-4898-a3d2-d877219899a0,618,46.57,OneOff,2024-02-12
56c2e2ca-4521-4a49-98a5-a318956fddb1,1866,73.89,Monthly,2024-12-04
4092161e-e32d-487a-b306-abeb9e8f0ca8,2996,92.19,OneOff,2024-10-17
1fb46564-524a-4744-91f5-da882c42cf03,2029,5.51,Roundup,2024-09-20
47c87f80-0148-4535-b690-af1e766ad21d,587,8.94,Roundup,2024-06-15
d39a9f5a-d069-4ad8-b985-82b91bda04e5,289,61.01,Roundup,2023-11-24
32de417e-441f-483a-9b85-b6a70f94c4fe,421,71.07,OneOff,2024-12-22
a50afbbb-8815-4702-a370-b79af980ddec,1536,42.48,Roundup,2025-08-07
88140cd0-e550-47d8-b124-99406fafa52c,2965,69.98,Monthly,2024-12-27
a6990b79-d5e1-4bd8-994e-18c85c5caffa,1278,74.78,OneOff,2025-06-03
390f00d7-805a-4163-82e6-f55531fa82c8,434,46.78,Roundup,2024-01-11
ab1a078c-aeda-477b-8e4a-395cc6ec3018,2761,15.04,Roundup,2025-04-02
f7fc2824-81e4-49ca-8b98-ed6323fc7c2b,485,81.36,Roundup,2025-02-24
423924b1-b78d-4373-8a44-376c546d882d,779,94.31,OneOff,2024-10-05
a47bdcfb-3dbf-45c0-b394-52f8ee13ab84,1040,78.73,Monthly,2024-08-04
16537e8f-6469-488b-ad1f-ef34fb8d4eb8,2575,37.29,Monthly,2023-12-12
a0f6fab0-6ac1-423a-bfb5-8c048930677b,412,37.16,Monthly,2025-02-19
963d21a3-fdec-435a-82be-a392f9bfd83b,2760,57.05,OneOff,2024-10-22
15c20ff3-84ec-4e95-9b59-b4f37e67faa9,2417,26.29,Roundup,2025-03-15
18b33d57-2583-42a0-a2f6-295bc3ca095f,261,51.5,OneOff,2025-10-07
ceb2bd39-d576-42e4-b4dc-5e7d7745ff21,1805,22.63,OneOff,2023-11-18
b216feac-62c8-4fce-9caa-7a631f05fa25,1837,89.82,Monthly,2024-03-21
c80e66ee-a04b-45f0-b71c-c6ca7e574e20,2572,76.63,Monthly,2025-10-11
8773a505-1095-4c6f-870d-417f5aac41ad,1609,24.65,Roundup,2025-04-05
3289a6e7-d23e-4b82-97c6-db6082fb5d2b,1570,33.35,Monthly,2024-05-09
6db56cb9-35ad-4ae7-8614-bfebd904575e,1575,57.68,Monthly,2025-07-08
4fd33ebd-02ef-4593-8b4f-8eff9f62afde,2024,96.38,Monthly,2025-04-08
0ea968c9-9139-4a52-84d1-ec57a5fe2e85,2282,46.12,Monthly,2024-11-10
e1979a4c-e936-481c-b538-e1c3df5af34c,2398,46.53,Monthly,2025-07-07
02df3af0-b917-4071-a250-5389cc797359,1008,85.86,OneOff,2025-01-20
3a5253f2-9924-4949-bc70-9c98ebf7d9ee,1900,90.77,Roundup,2024-04-22
230bf488-3726-422a-9ced-b2351f0a9c0d,2893,75.94,Monthly,2024-02-10
581ca02a-4664-4733-bf55-8b636472ce57,1384,74.65,OneOff,2023-12-28
c7b90bc1-4565-4c0e-b943-5f8c490c296b,1559,47.27,Monthly,2023-11-29
bbc2da13-6032-48b5-b644-7225e747bac0,813,1.2,OneOff,2024-12-13
d105b181-6194-4c15-a1c7-ce49625478f9,2364,42.67,Roundup,2024-11-10
fc043133-359a-4a6a-b903-8577ea8b6908,1685,10.45,OneOff,2025-03-03
42289313-1e90-40ac-8913-34372f7a9590,1864,5.71,Roundup,2025-01-30
54b07161-c758-4600-b847-a9943f1a8698,2865,22.55,OneOff,2024-11-30
ee72363f-8c65-490c-a263-66c3dd0f4f3e,1747,88.29,Roundup,2023-12-06
a113b61d-2078-4ec7-aa7f-7799177f47a0,791,78.06,Monthly,2024-04-07
622cea41-6228-4c7d-97a0-00374baa9220,1672,46.02,Roundup,2025-10-23
e95955f5-a524-4185-98bb-1dda7c8631a1,684,5.04,Monthly,2025-02-11
f485ebbf-23fe-42b2-9fdf-413fffe62a25,1111,43.47,OneOff,2024-02-14
65af788f-f7ec-41e3-8d10-4ac35ec3c58a,702,4.75,Monthly,2024-09-17
1cd1cab4-502d-424f-9f2c-e86d14f3195d,2807,15.66,Monthly,2025-01-13
62aa0ba5-3a1a-47bc-aa31-4c3b11bb7345,1550,79.23,OneOff,2025-03-11
4105b0fc-cd6c-46dd-b2cd-778339a7b864,2516,13.19,Monthly,2023-12-04
4cd7cc2e-eddf-490f-a79c-d0cbafe37071,2953,75.54,Roundup,2024-05-27
c7a2625d-3b86-4f9f-9471-27cb7685a86d,1342,5.05,Monthly,2024-06-25
08165adf-251d-461f-a586-5eda520b1b1a,2507,49.45,Roundup,2025-02-21
95255584-ada2-4153-8208-37a7231e45e0,1167,64.73,Monthly,2023-12-08
4d2165d4-6486-45a9-ae90-1b26397fe623,793,43.41,Roundup,2024-12-16
c4480f35-3f33-4d5d-9331-b04d0ecb2250,1011,7.9,Monthly,2024-09-12
76a9fae2-735a-4843-95c0-4ab729af0113,2872,98.83,Monthly,2025-08-11
599f41d3-c358-4ce8-af76-75aecdcbfd9a,608,1.92,Roundup,2024-02-10
2d47bb59-5118-44c6-9e5f-c1a55e901cc7,1398,74.55,Roundup,2024-01-13
1c6ba4db-be52-42e1-a2a8-8a6a1a8baaa5,2107,14.23,Roundup,2024-06-20
e019fab0-40ff-4d55-a3b3-f9252e444aff,861,40.65,Roundup,2023-12-09
4556774c-e431-489e-91a5-d82803cf7025,1402,61.21,OneOff,2024-11-09
6f933230-c9d9-42ae-8a88-35a5f9572768,2968,40.18,OneOff,2024-07-21
7a35a1a9-fddd-46f4-9108-aabe99abd4a6,637,98.32,Monthly,2025-11-08
cb90dd31-d67f-4eec-a6c9-365bda8b11db,1572,4.12,OneOff,2025-06-27
a760d0c9-2269-4acf-bf28-f66f7ebccd4a,611,18.33,Roundup,2024-01-12
076f69f4-d149-4510-8faa-b5781b1cba2a,577,69.39,Roundup,2025-08-08
a3e38519-2b2b-475e-a97d-dcbe878cc994,145,1.82,Monthly,2025-05-28
6200ccc7-a089-4c8e-8fa7-098eea601136,1760,83.54,Monthly,2025-06-28
62593a5f-e9f1-4347-bd8b-9ce84b0e927e,1286,15.16,OneOff,2025-01-28
98e27bfd-88aa-46f7-904f-a7e7b14eb303,853,32.31,Roundup,2024-12-17
2576cfe9-8fb7-4010-8c97-3d3544c091d2,2353,99.29,OneOff,2023-12-28
47e75754-d0ca-4a85-87da-2c339a8877b1,685,61.91,Monthly,2024-11-14
c5ad1b2d-e287-4abb-8553-f8f895fa452d,1172,66.72,Roundup,2025-07-17
3e6cc76b-0a28-474b-b972-9737fd017896,855,99.76,Roundup,2024-11-13
083cb311-58ef-40b2-97dc-12af78533a8e,2469,32.07,Monthly,2025-08-01
f5c510fb-5e40-48cc-84ab-c1fb073e0f7a,569,70.48,Roundup,2023-12-19
83e14464-7a58-47ca-82b7-973d0efa51c5,1453,98.93,Monthly,2024-02-22
dbd69a36-fe42-43dc-9a92-95a4ad8827e8,2246,53.3,Roundup,2024-01-02
866f0fb9-de2c-461a-b25a-bb92a95fa355,2572,53.08,OneOff,2025-06-07
d5a78ba3-4aba-42d6-af78-c13ca282eb45,1951,55.0,Roundup,2024-07-21
8c97fb96-b615-499a-8038-7e7cde18735e,2744,60.77,OneOff,2024-01-09
dbcbeb73-0e3e-4364-ac92-13db36058b32,1141,94.09,OneOff,2025-10-18
cd7f5703-3106-40b9-8ea7-882d5b1f3228,868,14.0,OneOff,2025-10-26
4f8be6f7-f960-42fa-a4f1-46954ed879a1,1528,11.72,OneOff,2024-01-16
5ca7fbf8-dfe1-4f7d-a81e-1d0319a6ee46,139,20.08,Roundup,2025-06-12
4f2635f3-4f89-4dae-bf18-2d1e48a78b7d,886,92.4,OneOff,2024-01-04
3f8e5b69-475b-417b-831f-4f5f9c035291,448,98.13,Monthly,2024-06-03
f5dc3df7-0aff-4885-ba88-186230e4d99c,615,21.26,OneOff,2025-04-19
bc13584d-c206-4433-af20-bc99fa48a63c,2122,53.47,Roundup,2024-09-29
0c30bb03-f48d-4a44-a15b-946fc47cadfd,853,46.25,Roundup,2024-09-11
f7cc5c50-2719-4c0c-8ab2-507679288629,1902,26.02,OneOff,2025-06-04
dc63ca7f-a440-4113-a8d5-1ce83e7acba7,592,77.72,Monthly,2024-05-01
7d30c27d-93ea-444b-877f-93a2f99f177f,876,93.66,Monthly,2024-08-01
d7f375e3-5e42-406c-9ed8-9b155895c2be,358,37.6,Roundup,2025-03-29
3648c97e-0ae0-4ea0-a49d-213e2b1fc553,526,39.13,Monthly,2025-04-06
88abd7e8-5554-4614-9458-4fd01e4de047,2339,65.69,Monthly,2024-12-17
1c413170-0324-499b-a054-26220a7506e6,332,67.8,Monthly,2024-08-29
a11c1f56-018e-45d9-84f5-9f3b7af3d0c4,2924,9.81,Monthly,2024-07-10
79095270-6718-4136-8463-6643aadc329d,1136,84.23,Monthly,2024-10-30
5b303639-6737-45f9-bd96-c7faf2b46e7e,922,55.92,Monthly,2025-11-05
eec51ccd-7b3b-4240-95cd-41016add4198,1023,20.28,Roundup,2025-04-23
0735341c-41cc-4ea4-91a1-9698975d33c6,476,62.19,Monthly,2025-08-09
24921991-39f8-463e-99e0-82e517f1f941,699,63.34,Monthly,2024-12-17
6cc5daad-c4bf-4596-9841-f87108460abf,2555,87.97,Roundup,2024-12-05
90fd886e-3fc9-4603-9222-487dc49b82ee,1704,51.24,Monthly,2024-05-30
0a215a6d-ca90-478d-bea6-e0951e1f6f34,2425,13.34,OneOff,2025-04-15
697563be-fbcc-4698-8048-a655c8625372,2617,70.02,OneOff,2025-08-14
9eaa1949-04a0-4881-b7ac-1c43335499a7,168,66.16,Monthly,2025-11-08
39d0ab46-b7af-4e91-870d-4854a1473ceb,26,80.2,Monthly,2025-02-10
50c62b09-e309-455b-8053-d8cc6fbd31f0,2606,59.62,Roundup,2024-12-31
bf3e18f2-c18a-4f30-8321-e2cab9d3dec4,1989,95.23,Roundup,2025-07-26
69578fc0-4177-4190-928b-cfacc03ccaf7,2593,97.63,OneOff,2025-01-30
29fd3b66-5ad8-425b-93a4-f923c37b7e07,840,56.85,Monthly,2025-06-04
d1e39222-dd8e-475d-9017-d8f4d29d40e6,2006,40.85,OneOff,2023-12-21
30495987-ae7b-4340-821e-d7b6eedd0f4b,428,22.79,OneOff,2024-10-02
1334052f-c023-483d-ba97-c6317dff6372,2074,38.74,Roundup,2024-11-12
089d985b-cc9a-48c1-98f5-ed9b215a0cd2,2738,27.46,Roundup,2023-12-20
b5dc6905-fe61-4a8f-837c-836d80ac16cd,2967,80.21,Roundup,2025-10-09
7da54bca-cf8c-4721-94a6-bbfad5b9c741,1259,91.18,Roundup,2024-09-19
10e15e3e-8b9a-449d-ae32-51262859dc2b,2960,33.48,Roundup,2025-09-10
57930a1b-de3c-4119-875c-e62a72d200c6,1384,95.05,OneOff,2024-07-07
30ea5e6d-27b1-4dab-98c8-339bc132db3a,1421,34.48,Roundup,2024-08-15
b71e4786-5e18-4935-94eb-6613d6a67bc5,145,86.21,Monthly,2024-09-17
333e3bf4-14f8-4122-b329-82608a9ffd9d,1340,6.93,OneOff,2024-11-25
05cc6401-77bc-4f5b-b980-2141b3276a4c,2086,5.03,OneOff,2024-10-05
d861c122-e929-45e0-9464-c81022be0001,106,10.21,Monthly,2024-02-27
1614466a-de96-4658-a51b-fcb8bbfa572d,1629,9.64,Monthly,2025-11-03
b275ab9f-81ea-404f-a79f-dec65f4e93ed,542,55.14,Roundup,2024-02-14
16906421-f93b-4ac3-a839-65feabe533f8,1982,35.71,OneOff,2023-12-13
e7f04a41-6126-4180-aa2a-d726483c9b2b,672,25.76,Monthly,2023-11-24
62a80f96-dbc4-4bae-8bd7-d09cb8572165,2787,73.71,Monthly,2025-08-02
88b3db0f-bdaf-4681-ad20-c62f68594692,1197,79.06,Roundup,2024-09-20
8ef08e37-b2cd-4a50-85d3-aa90335c0bab,589,65.24,Monthly,2023-12-04
0ffe271c-11b0-4c18-86e7-e6f9bbf62d6c,696,62.52,OneOff,2024-02-28
809e25c6-c7c6-4779-a2c6-01182a0808ad,1727,2.8,Roundup,2024-10-24
83a667be-499a-42a9-b16a-edab2262861f,1658,44.03,OneOff,2024-08-09
4f34ecdd-1f3b-4883-8a9d-02ca70d08896,2826,30.41,Roundup,2025-09-27
146b0cf8-4ac8-4f74-a244-fda769ed86de,786,26.07,Roundup,2024-01-29
6bfe9e69-8d25-48f1-8efb-7e31e3dfd4b1,276,81.22,Roundup,2024-03-16
11ba6a13-31bb-4111-ac30-af305cbb1640,622,18.02,Monthly,2024-07-10
a7d6741f-ac52-45f0-b206-0caade801366,2396,38.9,Monthly,2024-07-14
8699e98b-9728-4c5d-aa87-9ab7e550a281,1829,53.96,Monthly,2023-12-26
a5f86411-3dd9-493a-8d9c-2772c6cf6a24,1771,38.7,Roundup,2025-08-16
1dc1043f-11d6-4aa0-a338-f78891e5f6ce,558,17.0,OneOff,2025-04-30
3d9e53d7-a91b-4bf7-bd5e-2e7c2fd2cd6e,1816,21.49,Roundup,2024-10-21
a6fc06e3-9ce0-496d-bced-ce8cac3ee611,114,68.88,Roundup,2025-04-19
55f704db-79e2-4a3a-a340-4d8529ecca39,616,67.63,Roundup,2024-09-30
12717170-23ad-439c-89ff-0fe29f7812e3,1171,68.86,Roundup,2025-06-25
ababfd1f-63ba-4150-b610-c1f61708c1ba,650,38.75,Roundup,2025-01-29
c7880766-8f6c-43c8-a844-4baec99d73e2,1583,68.5,Roundup,2024-12-11
bd9aa401-93b3-489b-ae6b-ef9e970e2fba,1871,48.51,OneOff,2024-01-12
7309f7c6-127f-4037-9bc6-b20dacb13bd1,1934,35.46,Roundup,2025-05-13
f3b35019-1df6-4035-858e-9073135ed146,381,46.84,Roundup,2024-01-29
54b351e1-d636-473b-90cb-16ceda15573f,2276,7.45,Roundup,2025-05-27
2382d625-8cb9-463c-bb3a-bb5211bd05b2,361,73.35,Roundup,2025-05-10
33e0068d-5023-451f-bdff-5561e6d12917,2196,37.83,OneOff,2024-06-25
ec0a6b6a-14c6-4879-9715-19317a9a7f39,1057,20.4,Monthly,2024-09-13
1e6831d0-0d94-4d7e-8ecc-c5e0c191eeea,1520,29.64,Roundup,2024-06-08
51c6d5b4-52c8-4959-8416-8d096d610fdd,2058,3.9,Monthly,2024-05-15
a724ea91-cf2f-41de-be80-75879b24db88,2046,48.78,Roundup,2024-09-06
57ab189c-54e6-4498-ab32-b4fa2b7e226a,1550,28.5,Roundup,2024-09-14
5cb85756-e2a8-4a05-ad85-671a837a0ab6,2865,44.27,Monthly,2024-12-02
4b8789f8-a0c7-43ac-809b-b2e9fc089122,522,83.5,Roundup,2025-05-21
9ba43e1d-6f81-4092-a1da-2ad46b7163ab,550,50.29,Monthly,2025-10-07
5d8aa086-d836-4c54-8df3-75e68a15c37c,1102,93.29,Monthly,2024-11-12
2ca164b1-08aa-40d5-a4a7-1eedfb88efae,590,65.59,Roundup,2025-01-15
27b667ec-ee90-42fc-8b34-a9b11787d9bd,1113,37.64,Monthly,2024-09-20
969c66d9-30fb-42e1-92a5-a25491b87caa,2501,87.33,Roundup,2024-11-15
dd460021-2dab-46f6-8f9c-39f8277e18f3,60,81.21,Roundup,2024-02-20
411213db-09e7-4233-831c-71b5625c6e73,250,59.03,Roundup,2025-06-11
a5469479-8195-45ee-9b53-6f8958205ece,1150,63.78,Roundup,2024-01-13
35613721-94a2-4c54-9a0a-84f75ce99dcf,2190,79.85,OneOff,2024-12-27
385d5c26-7a31-497f-bc5c-dd5735ae0701,1472,88.29,Monthly,2025-09-17
9d6c3b49-cd9a-499b-ad23-4e1137079258,2941,70.04,Roundup,2024-06-28
5038d204-b3c7-490b-a802-90091770dd42,712,35.28,Monthly,2025-10-23
1caea886-969d-490d-92c8-bbc37fa1015c,2773,47.53,Roundup,2024-08-15
0f90cc36-35bf-4608-bc82-356842d4c9eb,221,2.15,OneOff,2024-11-18
b9a6f3c2-09ef-4619-9296-0b0253c9249d,2655,87.27,Monthly,2024-09-20
d4304531-f3df-474f-bf82-6bee63811fbe,2603,45.36,Monthly,2025-03-07
3d5df53d-ed47-46c4-8c1e-5451b7e927ae,837,74.3,Monthly,2025-10-27
4c35a15f-fc5d-4363-a888-122aff6de417,1349,44.43,Roundup,2024-07-10
a6135fc3-94ab-4c65-b4f7-244bf2338e57,554,44.96,Roundup,2025-09-13
9e069db7-8352-4495-a624-7b39f3f75bc6,796,98.33,OneOff,2025-08-22
0fb6848d-38dd-4411-b2bf-355cd9b1edbe,368,34.24,Roundup,2025-10-09
d34ab6d8-ff50-4918-bca1-e712687457e5,2254,17.16,Roundup,2025-08-15
85cced83-774f-437b-ab59-e9ad2c30676d,1828,73.24,OneOff,2024-01-15
4271be84-041d-4cd0-80e5-8ad987be0b24,2164,31.81,OneOff,2024-04-17
94486118-e8b5-474c-8d13-19423b8cae20,2619,99.37,Monthly,2024-10-19
f13cf924-9edb-47ce-b730-4d79c0d03b74,1565,81.94,Monthly,2025-05-18
e96d5c2b-9ca5-4d21-ae42-35aadc411bb7,2685,51.21,Roundup,2025-03-19
a8ee8d60-0550-4e2a-890a-5880ad5556d1,519,70.19,Roundup,2024-11-23
89f4f54f-3547-4dbf-a5f6-2c6bc7b6f4c2,45,48.48,OneOff,2024-02-01
6aaaef37-3920-4353-b7ce-e6f0a63588d1,1136,73.11,OneOff,2025-06-26
29e02b0b-0129-42fb-bd8d-fe8a6574c777,1444,57.4,OneOff,2024-03-31
9121e843-2175-41a6-b2a0-a7e91744dd29,1223,78.76,Roundup,2024-12-17
71b9dec6-882e-4e23-926f-09f24fc701ba,787,15.09,OneOff,2025-09-14
1f68faaf-fee7-4227-a264-d7ee82b3bc3b,2782,29.22,Monthly,2025-05-31
2ba3e7ed-10f5-4cd3-9ac1-663751d8905d,1182,9.45,OneOff,2024-04-07
fe81e6bc-2df0-4d35-918f-e3a143acf413,427,91.5,OneOff,2023-11-30
19d02e06-939c-4fd2-9808-31d3f478406c,41,87.26,Monthly,2025-04-22
c3793b91-a4ce-4cb4-9684-216fc220832c,2461,59.02,Roundup,2024-09-20
ce97b731-7dad-4ea5-8c6d-46cae5ebdfc8,1455,78.25,Roundup,2025-03-20
5ebf5af7-c41c-41d6-9e2b-d913e06880fc,668,39.03,Monthly,2025-10-11
dab937a3-e1dd-40d2-bfff-33c70e3f59fe,2245,10.68,Monthly,2024-10-09
0e091829-c99f-4c5d-a722-b4737f216cf6,835,72.24,OneOff,2024-07-06
df9c40e1-a742-45a9-bdfd-7d5bce2668a0,2011,87.43,Monthly,2024-06-27
1837518e-7433-44ae-b2e1-71ccdef6b338,1355,27.49,OneOff,2025-07-21
77484191-8a25-4b93-bd3e-50bb759ee05d,986,62.98,Roundup,2024-04-10
259b31b3-0ca7-4d4f-85fb-30cc78bbfd01,806,39.47,Roundup,2025-01-03
bd56fd4e-e8ed-4418-8e8f-9c72cbc1dbd4,1111,66.71,Roundup,2024-05-12
3f1584b0-0dca-464e-9a5b-62d63633f842,2620,51.7,Monthly,2024-06-27
a5867b56-4ccb-4de9-8cd5-dee508662ad1,2397,39.34,Monthly,2025-03-06
f979eccd-44d6-43ca-aef9-d427b1c11e42,102,41.44,Monthly,2025-02-11
3d6ca0f0-e6ee-4745-92b8-cd1b10591b9e,2286,5.58,OneOff,2025-01-05
e761b41d-13b9-40e3-8bb8-7f7c7f97a115,2502,40.71,Monthly,2024-02-24
61e168c3-ca5a-449f-8aa1-53d9f8de8af7,2125,92.06,Monthly,2023-12-31
f1fb4f45-6e0d-441a-90c0-b5e783d40d16,2183,58.83,OneOff,2024-10-13
08726c83-61b2-4c0c-9338-e19f2aec013d,2158,79.46,OneOff,2025-07-22
b9289585-68c0-406f-b599-b2d1f882971a,1575,94.25,Monthly,2024-05-11
bb447abc-72e9-4ddc-b2ef-67caa9092f08,242,54.72,Monthly,2024-01-13
68e9e97d-0869-4b1c-b129-10608d66361a,812,2.64,Roundup,2025-02-09
a3807132-8c5c-4e7e-be57-638135b32dfd,2317,95.87,OneOff,2025-08-22
347e623a-02cd-4087-af67-da19cd8e38ae,2268,34.21,OneOff,2025-05-08
b1af3e90-ca22-4474-b403-3a1a51473552,1362,73.65,OneOff,2025-08-04
6b88ac5a-d036-472e-bb8f-f678ee0a7511,1721,73.03,Roundup,2024-12-17
260cacb3-b011-4db7-9410-029623dbad4b,325,67.98,Monthly,2024-08-05
0cc01c11-8695-4fd8-b0d6-f808be2d3697,2519,67.8,Roundup,2025-07-18
1d808138-13cc-4ddb-a983-3ed0100f60a5,515,31.76,Monthly,2025-03-13
6061bec0-c2ee-4d65-a377-d172a03a3b90,2170,42.07,OneOff,2025-05-19
62caad39-1429-424e-bdb2-aef33757f37f,1645,9.01,Monthly,2024-07-04
700c834a-6da4-413e-a2dc-e745daacdcd5,1892,41.92,Roundup,2025-05-31
